hash,cadical_runtimes,cadical_elimfalse_runtimes,cadical_pripro_runtimes,cadical_stability_runtimes,candy_runtimes,glucose_chanseok_runtimes,glucose_runtimes,glucose_syrup_runtimes,glucose_var_decay099_runtimes,kissat_runtimes,kissat_sweep_runtimes,lingeling_runtimes,lstech_maple_runtimes,march_nh_runtimes,minisat__runtimes,relaxed__runtimes,slime_runtimes,yalsat_runtimes
abf70f7bc6a7a7c891f4155b5a10b66f,timeout,timeout,2715.79,timeout,timeout,timeout,timeout,timeout,timeout,157.58,68.08,timeout,33.59,timeout,timeout,93.88,122.48,timeout
ac3e3bb744e258282990aa4307c08cb8,timeout,timeout,timeout,timeout,timeout,timeout,3364.64,10381.36,4841.91,timeout,timeout,timeout,3442.13,timeout,timeout,2842.55,3299.53,timeout
ac6256657058fe65dc7ddaf773ab83bf,229.98,69.68,231.18,149.58,125.58,96.28,74.39,376.17,128.98,127.27,128.58,timeout,133.48,timeout,151.78,201.87,341.47,timeout
ac909ca2e27006f71389b6afa605f4be,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
ad1a3c12aeb696e4a4f6988430b8abe6,51.69,81.39,64.59,72.49,236.88,63.59,202.48,98.25,82.38,5.69,6.18,156.09,364.68,timeout,66.49,39.09,77.39,timeout
ae1297b45c60929765a002a59e58ca85,67.59,147.38,92.09,15.99,151.67,612.56,777.89,2489.22,494.27,22.59,22.39,643.56,43.89,timeout,335.89,55.29,70.28,timeout
ae172b720ce980b1ec5337bfd7d5a8ff,timeout,712.27,timeout,532.47,4501.25,2943.79,1785.01,timeout,timeout,421.46,433.37,timeout,907.96,timeout,timeout,2131.22,timeout,timeout
ae17bcd042e6140aa72a2cd9f4c42b9c,timeout,timeout,timeout,2712.11,157.18,timeout,timeout,timeout,timeout,296.87,289.28,424.47,102.49,timeout,timeout,414.73,401.33,timeout
ae1b77ff4143e89d992c4f3046c756a0,73.59,130.38,104.67,309.39,453.91,498.97,1473.84,6393.34,16.29,75.18,13.99,66.68,108.49,timeout,234.48,400.37,370.93,timeout
aedae96e0c8165005c51e44e232f548f,531.27,390.07,554.26,488.95,694.89,969.16,910.31,528.77,754.17,455.65,67.78,143.67,1670.69,timeout,timeout,524.47,189.18,timeout
af0b8f58d67dcf639232ac978defe6e3,911.34,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1239.41,146.78,2910.16,2037.16,timeout,timeout,timeout,timeout,timeout
af665fd3c8303b69b2269b6a7389a3dc,36.59,54.88,42.79,32.09,25.59,11.59,12.39,35.76,10.99,21.37,24.09,65.38,35.58,timeout,12.89,43.98,49.19,timeout
afaee41956622725cf3bb98db6ff9bbb,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
afb295e7a711b8d983bb0af1d5c6ae85,46.39,74.08,52.49,46.59,51.38,17.19,19.19,45.92,24.29,34.78,34.99,74.59,46.98,timeout,25.39,49.39,65.19,timeout
afbcf4aa411e490ec396974f049219c3,3854.49,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,2526.51,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
afd2ab07be18743972ca9acd227d3114,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
b023ea0eb9adbd9182c01d7e2d443289,194.18,96.99,127.59,242.29,79.28,57.59,76.49,160.37,71.18,103.78,86.69,181.98,126.19,47.80,123.99,101.58,118.78,timeout
b02af81be482837dabb21eb5dec3ca7b,72.18,147.98,64.09,66.97,1886.89,83.68,82.39,181.53,67.99,80.48,105.68,2258.85,1063.00,timeout,2984.24,969.35,124.68,timeout
b03c3f220960e21768e3f9d9c82721bf,0.29,0.29,0.29,0.30,47.79,8.29,3.89,25.07,5.29,12.99,24.09,49.49,31.99,2.29,5.99,26.49,30.49,timeout
b0b24e6a1ca78ac0aabdc5afff6dcd6e,timeout,timeout,timeout,timeout,7.89,1.49,2.69,6.11,3.79,0.89,0.89,4.19,6.99,timeout,4.49,14.09,17.29,timeout
b11d7f9b26fb27225eb5e7089bd346c0,307.87,127.39,248.39,470.27,3203.15,779.55,1174.04,4065.71,1121.38,337.37,1571.80,1270.56,536.47,15.89,968.92,430.97,177.88,timeout
b1770a04ee8e33b42f589e31da819ad5,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4589.77,timeout,timeout,timeout,timeout,timeout,timeout,timeout
b177cff2c2df9dda3a5776ceccd424d1,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1392.73,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
b1db6fdca0ab6b5683a0f586a464be69,10.59,6.59,9.39,8.59,1.59,1.49,0.68,1.92,0.89,3.19,5.29,18.89,9.59,1.69,1.59,14.49,10.49,timeout
b24e8a2d8aaa1106984b8b0812dd061d,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
b2585a6028cc99036b5837727ecf8336,timeout,1566.25,690.37,428.07,1522.73,215.08,44.60,37.95,133.38,66.89,2757.86,425.22,504.18,3775.17,834.95,126.38,483.07,timeout
b2c92aebc75da8a15a5388b559b85623,412.64,472.06,372.98,496.06,109.79,28.89,42.19,391.45,38.48,67.48,74.89,335.67,175.79,timeout,120.99,267.27,298.58,timeout
b354a65f78cc471bb3e69cc0a2f4473d,2042.84,4473.12,3179.01,849.73,4033.20,1469.94,3025.67,1716.79,405.38,1532.42,1238.55,1192.18,384.07,timeout,2084.00,540.18,1464.23,timeout
b3cf73d0383f781adf09a2192fa03a15,1436.90,3498.86,1149.45,1672.72,3135.43,timeout,3635.61,10039.45,timeout,1522.93,1355.32,2761.60,2634.60,timeout,2082.80,4735.47,timeout,timeout
b400a6a6df469de88e60760d5027dc01,timeout,3450.21,timeout,timeout,3504.11,1674.91,timeout,5772.21,3844.14,timeout,timeout,1962.60,4824.26,timeout,timeout,timeout,4228.81,timeout
b40a1e31a6232b5e30534cb5208f0b71,1.39,1.20,1.29,1.39,2.09,1.59,1.59,4.90,1.69,4.19,4.18,16.29,6.29,timeout,1.69,26.68,8.49,3605.61
b484bd3cd2bc2c8163e15c9a553138a9,188.27,249.64,71.19,120.09,129.78,8.89,32.19,93.73,21.89,69.79,52.19,87.68,22.08,timeout,27.29,99.39,112.89,177.59
b49f6cdd43403dbd9cfc9cb8312c15c1,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,38.59,305.58,timeout,timeout,1437.23,613.90,timeout
b4ab456ef0de3957110dbaa8236342f1,47.39,65.59,64.49,22.09,25.99,31.79,14.69,39.72,110.18,30.19,85.09,137.47,20.88,timeout,49.69,65.28,143.78,timeout
