,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__solver,param_model__max_iter,param_model__learning_rate_init,param_model__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
32,80.94464206695557,3.194432518035351,0.022607962290445965,0.0016283034823719785,lbfgs,1766,0.5645663326653306,"(445,)","{'model__solver': 'lbfgs', 'model__max_iter': 1766, 'model__learning_rate_init': 0.5645663326653306, 'model__hidden_layer_sizes': (445,)}",0.6357723577235772,0.6237785016286646,0.6482084690553745,0.635919776135872,0.009974037171869123,33
33,229.80091659228006,30.35077826579343,0.019629557927449543,0.0021903156105236967,lbfgs,6944,0.21831222444889778,"(116, 116)","{'model__solver': 'lbfgs', 'model__max_iter': 6944, 'model__learning_rate_init': 0.21831222444889778, 'model__hidden_layer_sizes': (116, 116)}",0.6260162601626016,0.6221498371335505,0.6579804560260586,0.6353821844407369,0.01605716279925903,34
34,183.81209365526834,12.412170605803505,0.028290510177612305,0.005566663056412221,lbfgs,4544,0.07043286573146293,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 4544, 'model__learning_rate_init': 0.07043286573146293, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6292682926829268,0.6416938110749185,0.6351791530944625,0.6353804189507692,0.005074692620321425,35
35,194.0531173547109,85.17194555055316,0.022506316502888996,0.0043066792213851774,lbfgs,9305,0.40586653306613224,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 9305, 'model__learning_rate_init': 0.40586653306613224, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6439024390243903,0.6156351791530945,0.6465798045602605,0.6353724742459151,0.013999111513211027,36
36,100.80549621582031,1.9921683548134437,0.04774371782938639,0.020001162133424687,lbfgs,1984,0.6835911823647295,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 1984, 'model__learning_rate_init': 0.6835911823647295, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6195121951219512,0.6302931596091205,0.6547231270358306,0.6348428272556341,0.014730400273612427,37
37,177.02133766810098,51.26845233779952,0.025730609893798828,0.004904105513334805,lbfgs,6488,0.1551929859719439,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 6488, 'model__learning_rate_init': 0.1551929859719439, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6308943089430894,0.6221498371335505,0.6514657980456026,0.6348366480407476,0.012288556172849959,38
38,14.059738556543985,0.7236346659635173,0.017447948455810547,0.0051679199651154225,lbfgs,1568,0.12273166332665332,"(112,)","{'model__solver': 'lbfgs', 'model__max_iter': 1568, 'model__learning_rate_init': 0.12273166332665332, 'model__hidden_layer_sizes': (112,)}",0.6325203252032521,0.6400651465798045,0.6319218241042345,0.6348357652957636,0.0037057947732156513,39
39,63.9147732257843,1.7655400884961425,0.035866498947143555,0.0039004653225730396,lbfgs,595,0.8386841683366734,"(131, 131, 131, 131, 131)","{'model__solver': 'lbfgs', 'model__max_iter': 595, 'model__learning_rate_init': 0.8386841683366734, 'model__hidden_layer_sizes': (131, 131, 131, 131, 131)}",0.6520325203252032,0.6400651465798045,0.6123778501628665,0.634825172355958,0.01660755277618912,40
40,371.94136571884155,6.185091101806385,0.0317845344543457,0.0027225812508187785,lbfgs,3571,0.3481575150300601,"(131, 131, 131, 131, 131)","{'model__solver': 'lbfgs', 'model__max_iter': 3571, 'model__learning_rate_init': 0.3481575150300601, 'model__hidden_layer_sizes': (131, 131, 131, 131, 131)}",0.6536585365853659,0.6205211726384365,0.6302931596091205,0.6348242896109744,0.01390250760733684,41
41,37.317954222361244,10.720775377020825,0.01729742685953776,0.0013471500731811904,lbfgs,8392,0.488823246492986,"(112,)","{'model__solver': 'lbfgs', 'model__max_iter': 8392, 'model__learning_rate_init': 0.488823246492986, 'model__hidden_layer_sizes': (112,)}",0.6471544715447154,0.6221498371335505,0.6335504885993485,0.6342849324258716,0.010221301003614645,42
42,2387.233604590098,345.80930493037806,0.08762454986572266,0.037512874292512884,lbfgs,3750,0.6817877755511023,"(624, 624, 624, 624)","{'model__solver': 'lbfgs', 'model__max_iter': 3750, 'model__learning_rate_init': 0.6817877755511023, 'model__hidden_layer_sizes': (624, 624, 624, 624)}",0.6260162601626016,0.6140065146579805,0.6612377850162866,0.6337535199456229,0.020043238537843133,43
43,3466.208237171173,68.56333100635028,0.07628885904947917,0.01106924875978848,lbfgs,4921,0.6006344689378758,"(624, 624, 624, 624)","{'model__solver': 'lbfgs', 'model__max_iter': 4921, 'model__learning_rate_init': 0.6006344689378758, 'model__hidden_layer_sizes': (624, 624, 624, 624)}",0.6487804878048781,0.6074918566775245,0.6449511400651465,0.6337411615158497,0.01862678142531052,44
44,3348.482542912165,355.4754353100317,0.05880610148111979,0.005549155711607853,lbfgs,5238,0.10109078156312626,"(624, 624, 624, 624)","{'model__solver': 'lbfgs', 'model__max_iter': 5238, 'model__learning_rate_init': 0.10109078156312626, 'model__hidden_layer_sizes': (624, 624, 624, 624)}",0.616260162601626,0.6237785016286646,0.6579804560260586,0.6326730400854497,0.01815636401971517,45
45,273.941255569458,17.07270443785735,0.03166969617207845,0.009181496937353895,lbfgs,6032,0.48521643286573146,"(445,)","{'model__solver': 'lbfgs', 'model__max_iter': 6032, 'model__learning_rate_init': 0.48521643286573146, 'model__hidden_layer_sizes': (445,)}",0.6227642276422765,0.6221498371335505,0.6514657980456026,0.6321266209404764,0.013677163381634282,46
46,4129.637547969818,652.3614654388707,0.06310097376505534,0.011261240261396986,lbfgs,6389,0.595224248496994,"(624, 624, 624, 624)","{'model__solver': 'lbfgs', 'model__max_iter': 6389, 'model__learning_rate_init': 0.595224248496994, 'model__hidden_layer_sizes': (624, 624, 624, 624)}",0.6227642276422765,0.6237785016286646,0.6498371335504886,0.6321266209404764,0.012530067321232087,46
47,257.04043849309284,9.564663003066904,0.0360105037689209,0.012132375230025602,lbfgs,2679,0.80802625250501,"(280, 280)","{'model__solver': 'lbfgs', 'model__max_iter': 2679, 'model__learning_rate_init': 0.80802625250501, 'model__hidden_layer_sizes': (280, 280)}",0.6292682926829268,0.6107491856677525,0.6563517915309446,0.6321230899605413,0.01872630620278359,48
48,392.2812728881836,109.25009858053664,0.050528923670450844,0.01968251990457086,lbfgs,4901,0.7683513026052105,"(131, 131, 131, 131, 131)","{'model__solver': 'lbfgs', 'model__max_iter': 4901, 'model__learning_rate_init': 0.7683513026052105, 'model__hidden_layer_sizes': (131, 131, 131, 131, 131)}",0.6195121951219512,0.6221498371335505,0.6530944625407166,0.6315854982654061,0.015247206235739816,49
49,424.93224120140076,30.0451309119025,0.035381158192952476,0.007416848792612185,lbfgs,8769,0.3301234468937876,"(131, 131, 131, 131, 131)","{'model__solver': 'lbfgs', 'model__max_iter': 8769, 'model__learning_rate_init': 0.3301234468937876, 'model__hidden_layer_sizes': (131, 131, 131, 131, 131)}",0.6260162601626016,0.6368078175895765,0.6302931596091205,0.6310390791204329,0.004437095511175578,50
50,136.9065237045288,1.3942100547188625,0.045633951822916664,0.010895002161978433,lbfgs,1349,0.45455851703406813,"(280, 280)","{'model__solver': 'lbfgs', 'model__max_iter': 1349, 'model__learning_rate_init': 0.45455851703406813, 'model__hidden_layer_sizes': (280, 280)}",0.6325203252032521,0.6172638436482085,0.6416938110749185,0.6304926599754598,0.010076024243206465,51
51,413.3943588733673,16.390629783847295,0.03309194246927897,0.012960559250940456,lbfgs,4782,0.7665478957915832,"(870,)","{'model__solver': 'lbfgs', 'model__max_iter': 4782, 'model__learning_rate_init': 0.7665478957915832, 'model__hidden_layer_sizes': (870,)}",0.6390243902439025,0.6254071661237784,0.6270358306188925,0.6304891289955245,0.006071855863625148,52
52,290.7879566351573,45.941055070755475,0.025176207224527996,0.002704977855813873,lbfgs,7440,0.20388496993987976,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 7440, 'model__learning_rate_init': 0.20388496993987976, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6439024390243903,0.6123778501628665,0.6351791530944625,0.630486480760573,0.013290743795262558,53
53,115.72956728935242,5.466380250353912,0.0293124516805013,0.0013115758369509033,lbfgs,2460,0.36799498997995994,"(81, 81, 81)","{'model__solver': 'lbfgs', 'model__max_iter': 2460, 'model__learning_rate_init': 0.36799498997995994, 'model__hidden_layer_sizes': (81, 81, 81)}",0.6211382113821138,0.6237785016286646,0.6449511400651465,0.6299559510253082,0.010657846996520812,54
54,437.7274952729543,11.775969171319806,0.03654670715332031,0.01060690470576289,lbfgs,4048,0.15158617234468938,"(280, 280)","{'model__solver': 'lbfgs', 'model__max_iter': 4048, 'model__learning_rate_init': 0.15158617234468938, 'model__hidden_layer_sizes': (280, 280)}",0.6276422764227643,0.6205211726384365,0.6416938110749185,0.6299524200453731,0.008796693593174986,55
55,331.51822368303937,102.2479872707337,0.030540068944295246,0.0017540640753888118,lbfgs,7559,0.4725925851703407,"(870,)","{'model__solver': 'lbfgs', 'model__max_iter': 7559, 'model__learning_rate_init': 0.4725925851703407, 'model__hidden_layer_sizes': (870,)}",0.6292682926829268,0.6123778501628665,0.6482084690553745,0.6299515373003892,0.01463576509696953,56
56,54.913828214009605,4.83634094555818,0.016257445017496746,0.0017786809775020703,lbfgs,8829,0.7503172344689379,"(112,)","{'model__solver': 'lbfgs', 'model__max_iter': 8829, 'model__learning_rate_init': 0.7503172344689379, 'model__hidden_layer_sizes': (112,)}",0.6195121951219512,0.6091205211726385,0.6596091205211726,0.6294139456052541,0.021768603737483815,57
57,145.18068226178488,2.061033944603179,0.06342705090840657,0.015629975027210443,lbfgs,1687,0.5140709418837676,"(870,)","{'model__solver': 'lbfgs', 'model__max_iter': 1687, 'model__learning_rate_init': 0.5140709418837676, 'model__hidden_layer_sizes': (870,)}",0.6373983739837399,0.6140065146579805,0.6368078175895765,0.6294042354104322,0.01089050174820656,58
58,1.2487908204396565,0.6502636828234911,0.013628880182902018,0.00027799594963482906,adam,2540,0.041578356713426856,"(112,)","{'model__solver': 'adam', 'model__max_iter': 2540, 'model__learning_rate_init': 0.041578356713426856, 'model__hidden_layer_sizes': (112,)}",0.6715447154471544,0.6074918566775245,0.6091205211726385,0.6293856977657725,0.029818341289701986,59
59,89.05258226394653,4.969045583247673,0.033293565114339195,0.0034120105114578162,lbfgs,1865,0.05059539078156313,"(445,)","{'model__solver': 'lbfgs', 'model__max_iter': 1865, 'model__learning_rate_init': 0.05059539078156313, 'model__hidden_layer_sizes': (445,)}",0.6390243902439025,0.6091205211726385,0.6384364820846905,0.6288604645004104,0.013960311145975091,60
60,575.5608971913656,94.56944869935298,0.033323049545288086,0.006057900516007554,lbfgs,9305,0.6673605210420842,"(280, 280)","{'model__solver': 'lbfgs', 'model__max_iter': 9305, 'model__learning_rate_init': 0.6673605210420842, 'model__hidden_layer_sizes': (280, 280)}",0.6520325203252032,0.6091205211726385,0.6254071661237784,0.62885340254054,0.017687421649250995,61
61,2401.961086591085,106.26544255018065,0.07935253779093425,0.007386357539387919,lbfgs,3314,0.7358899799599199,"(624, 624, 624, 624)","{'model__solver': 'lbfgs', 'model__max_iter': 3314, 'model__learning_rate_init': 0.7358899799599199, 'model__hidden_layer_sizes': (624, 624, 624, 624)}",0.6211382113821138,0.6254071661237784,0.6384364820846905,0.6283272865301942,0.007357665830768185,62
62,2704.517092784246,113.35154465490425,0.05248220761617025,0.021841279673203987,lbfgs,4682,0.5934208416833667,"(710, 710, 710)","{'model__solver': 'lbfgs', 'model__max_iter': 4682, 'model__learning_rate_init': 0.5934208416833667, 'model__hidden_layer_sizes': (710, 710, 710)}",0.624390243902439,0.6140065146579805,0.6465798045602605,0.6283255210402268,0.01358601262028685,63
