  ,mean_fit_time     ,std_fit_time        ,mean_score_time     ,std_score_time        ,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params                                                                                                                                                ,split0_test_score ,split1_test_score ,split2_test_score ,mean_test_score   ,std_test_score       ,rank_test_score
29,2.8110583623250327,0.01036497781469263 ,0.12126429875691731 ,0.0030882742128565573 ,800                      ,2                             ,2                            ,auto                     ,80                    ,"{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'auto', 'model__max_depth': 80}"    ,0.6811279826464208,0.6854663774403471,0.6782608695652174,0.6816184098839951,0.0029620066499087233,29
30,2.7064592043558755,0.04060758653329244 ,0.12492211659749348 ,0.0045360142593168845 ,800                      ,5                             ,2                            ,sqrt                     ,110                   ,"{'model__n_estimators': 800, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 110}"   ,0.6876355748373102,0.6854663774403471,0.6717391304347826,0.68161369423748  ,0.007038305291138557 ,31
31,2.7960704962412515,0.044820192558277294,0.13325794537862143 ,0.004702018937903525  ,800                      ,5                             ,2                            ,sqrt                     ,80                    ,"{'model__n_estimators': 800, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 80}"    ,0.6876355748373102,0.6854663774403471,0.6717391304347826,0.68161369423748  ,0.007038305291138557 ,31
32,1.3249134222666423,0.02183461232211044 ,0.06629355748494466 ,0.012648515001559555  ,400                      ,10                            ,2                            ,sqrt                     ,100                   ,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 100}"  ,0.6919739696312365,0.6876355748373102,0.6652173913043479,0.6816089785909648,0.011725144424926547 ,33
33,5.980573097864787 ,0.04354925395076735 ,0.2838428020477295  ,0.015889126352235515  ,1800                     ,10                            ,2                            ,sqrt                     ,30                    ,"{'model__n_estimators': 1800, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 30}"  ,0.6919739696312365,0.6811279826464208,0.6695652173913044,0.6808890565563206,0.009149894662237501 ,34
34,4.296210686365764 ,0.02677079501946715 ,0.1948882738749186  ,0.0053520460948851675 ,1200                     ,5                             ,1                            ,auto                     ,90                    ,"{'model__n_estimators': 1200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'auto', 'model__max_depth': 90}"   ,0.6854663774403471,0.6898047722342733,0.6673913043478261,0.6808874846741487,0.009706203511069838 ,35
35,3.4936747550964355,0.024401851807473295,0.15490643183390299 ,0.008287259616404093  ,1000                     ,2                             ,2                            ,sqrt                     ,70                    ,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 70}"   ,0.6767895878524945,0.6876355748373102,0.6760869565217391,0.6801707064038479,0.0052862474556415765,36
36,0.6696176528930664,0.025005104632807862,0.031652212142944336,0.0037664153483199965 ,200                      ,10                            ,2                            ,sqrt                     ,110                   ,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 110}"  ,0.6919739696312365,0.6876355748373102,0.6608695652173913,0.680159703228646 ,0.01375469582159567  ,37
37,3.937413454055786 ,0.06050295928225947 ,0.18256870905558267 ,0.007542548140216117  ,1200                     ,2                             ,4                            ,auto                     ,60                    ,"{'model__n_estimators': 1200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 60}"   ,0.6789587852494577,0.6832971800433839,0.6717391304347826,0.6779983652425413,0.0047671747489812025,38
38,3.241144816080729 ,0.0507705955655755  ,0.15258328119913736 ,0.0012518261485155674 ,1000                     ,10                            ,4                            ,auto                     ,70                    ,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 70}"  ,0.6876355748373102,0.6789587852494577,0.6673913043478261,0.677995221478198 ,0.008292726261361504 ,39
39,1.3025912443796794,0.01254730578363661 ,0.06462860107421875 ,0.0052472019309867425 ,400                      ,10                            ,4                            ,auto                     ,40                    ,"{'model__n_estimators': 400, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 40}"   ,0.6876355748373102,0.6746203904555315,0.6695652173913044,0.6772737275613819,0.00761203445887134  ,40
40,5.116406838099162 ,0.060443625483440774,0.2371970017751058  ,0.004494831094037816  ,1600                     ,2                             ,4                            ,sqrt                     ,60                    ,"{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 60}"   ,0.6811279826464208,0.6811279826464208,0.6695652173913044,0.6772737275613819,0.005450739814107365 ,40
41,2.036830107371012 ,0.041024551356251764,0.091948668162028   ,0.0014128748743785545 ,600                      ,2                             ,4                            ,auto                     ,30                    ,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 30}"    ,0.6876355748373102,0.6789587852494577,0.6652173913043479,0.6772705837970386,0.009229707699862739 ,42
42,5.91261871655782  ,0.09853597259298555 ,0.28517786661783856 ,0.009106923881905002  ,1800                     ,2                             ,4                            ,auto                     ,50                    ,"{'model__n_estimators': 1800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 50}"   ,0.6811279826464208,0.6789587852494577,0.6695652173913044,0.6765506617623943,0.005018212107443712 ,43
43,5.132730484008789 ,0.038112070308868304,0.24452733993530273 ,0.005555644283063344  ,1600                     ,10                            ,4                            ,sqrt                     ,                      ,"{'model__n_estimators': 1600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': None}",0.6854663774403471,0.6767895878524945,0.6673913043478261,0.6765490898802226,0.007381076989211184 ,44
44,2.614166339238485 ,0.017292512364758737,0.12559731801350912 ,0.001244347294964333  ,800                      ,5                             ,4                            ,auto                     ,60                    ,"{'model__n_estimators': 800, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 60}"    ,0.6832971800433839,0.6811279826464208,0.6652173913043479,0.6765475179980509,0.008060404560081285 ,45
45,0.6542919476826986,0.01890120548008567 ,0.033980607986450195,0.003556646859537206  ,200                      ,10                            ,4                            ,sqrt                     ,20                    ,"{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 20}"   ,0.6789587852494577,0.6854663774403471,0.6652173913043479,0.6765475179980509,0.00844061677060204  ,45
46,1.3472288449605305,0.03509067801147884 ,0.059299468994140625,0.002054462520086466  ,400                      ,5                             ,4                            ,auto                     ,20                    ,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 20}"    ,0.6789587852494577,0.6854663774403471,0.6652173913043479,0.6765475179980509,0.00844061677060204  ,45
47,1.289263407389323 ,0.01121897603861898 ,0.060964504877726235,0.004080435036452002  ,400                      ,5                             ,4                            ,auto                     ,80                    ,"{'model__n_estimators': 400, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'auto', 'model__max_depth': 80}"    ,0.6811279826464208,0.6832971800433839,0.6630434782608695,0.6758228803168914,0.009079691331715357 ,48
48,0.6656220753987631,0.00860382725865105 ,0.03231048583984375 ,0.004705442764210519  ,200                      ,5                             ,4                            ,sqrt                     ,100                   ,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 100}"   ,0.6811279826464208,0.6789587852494577,0.6608695652173913,0.6736521110377566,0.00908190371284393  ,49
49,0.6829415957132975,0.015361016007298674,0.0399771531422933  ,0.0029424651291588846 ,200                      ,5                             ,4                            ,sqrt                     ,80                    ,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 80}"    ,0.6811279826464208,0.6789587852494577,0.6608695652173913,0.6736521110377566,0.00908190371284393  ,49
