  ,mean_fit_time     ,std_fit_time       ,mean_score_time      ,std_score_time        ,param_model__solver,param_model__max_iter,param_model__learning_rate,param_model__hidden_layer_sizes,param_model__alpha,params                                                                                                                                                        ,split0_test_score    ,split1_test_score   ,split2_test_score   ,mean_test_score     ,std_test_score     ,rank_test_score
22,2.724108934402466 ,0.16813436830945308,0.007995128631591797 ,0.0008170225189161909 ,adam               ,7718                 ,constant                  ,"(152,)"                       ,0.0001            ,"{'model__solver': 'adam', 'model__max_iter': 7718, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (152,), 'model__alpha': 0.0001}"         ,-0.049730861998850795,-0.8921961250962567 ,-1.0234244978067233 ,-0.6551171616339436 ,0.43141213882663837,23
23,26.022615035374958,7.686615100843403  ,0.023986339569091797 ,0.002447857078317208  ,adam               ,7381                 ,adaptive                  ,"(380, 380, 380)"              ,0.01              ,"{'model__solver': 'adam', 'model__max_iter': 7381, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (380, 380, 380), 'model__alpha': 0.01}"  ,0.24678833082921714  ,-1.3347873131440888 ,-1.202720806530897  ,-0.7635732629485895 ,0.7164650739001751 ,24
24,7.369120756785075 ,0.7854461124923967 ,0.010327418645222982 ,0.00047283340807043603,adam               ,318                  ,constant                  ,"(264, 264)"                   ,0.0001            ,"{'model__solver': 'adam', 'model__max_iter': 318, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (264, 264), 'model__alpha': 0.0001}"      ,0.17226593430354797  ,-0.6421967806427464 ,-2.276325796298305  ,-0.9154188808791678 ,1.0181316558075535 ,25
25,3.246142546335856 ,0.23070807025968068,0.004997571309407552 ,0.001414562556476566  ,adam               ,5555                 ,adaptive                  ,"(70, 70)"                     ,0.001             ,"{'model__solver': 'adam', 'model__max_iter': 5555, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (70, 70), 'model__alpha': 0.001}"        ,0.16127379738602443  ,-1.7158423483453098 ,-2.4972940939278687 ,-1.3506208816290515 ,1.1156570106127546 ,26
26,5.936354001363118 ,1.326434787025789  ,0.007995367050170898 ,0.0008162430124761409 ,lbfgs              ,476                  ,constant                  ,"(152,)"                       ,0.05              ,"{'model__solver': 'lbfgs', 'model__max_iter': 476, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (152,), 'model__alpha': 0.05}"           ,-0.5834477110208887  ,-2.017214056433995  ,-1.4831274549080535 ,-1.3612630741209788 ,0.5916416025423253 ,27
27,9.092058340708414 ,2.5183927231447187 ,0.011659701665242514 ,0.002621552562280044  ,adam               ,6309                 ,constant                  ,"(70, 70)"                     ,0.0001            ,"{'model__solver': 'adam', 'model__max_iter': 6309, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (70, 70), 'model__alpha': 0.0001}"       ,0.15058836659478314  ,-1.6975096470287165 ,-2.7154529227524575 ,-1.4207914010621303 ,1.1863046007943931 ,28
28,7.520864566167195 ,0.24903523046792742,0.008330663045247396 ,0.0012461527420422399 ,lbfgs              ,992                  ,adaptive                  ,"(152,)"                       ,0.01              ,"{'model__solver': 'lbfgs', 'model__max_iter': 992, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (152,), 'model__alpha': 0.01}"           ,-2.1469013195316324  ,-2.3802123118921275 ,-4.4284592062338    ,-2.985190945885853  ,1.0249799862387237 ,29
29,65.0271627108256  ,13.617457092984447 ,0.00966191291809082  ,0.0012466827176987275 ,lbfgs              ,4841                 ,constant                  ,"(320,)"                       ,0.05              ,"{'model__solver': 'lbfgs', 'model__max_iter': 4841, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (320,), 'model__alpha': 0.05}"          ,-1.1748661752209415  ,-8.19203587011038   ,-1.875883697858844  ,-3.7475952477300556 ,3.155698097744212  ,30
30,76.27205125490825 ,22.085666927705642 ,0.00666507085164388  ,0.0004741241976223885 ,lbfgs              ,6587                 ,constant                  ,"(320,)"                       ,0.05              ,"{'model__solver': 'lbfgs', 'model__max_iter': 6587, 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (320,), 'model__alpha': 0.05}"          ,-1.203930558015422   ,-8.19203587011038   ,-1.875883697858844  ,-3.7572833753282158 ,3.1478196181927616 ,31
31,28.395552078882854,1.281551114931103  ,0.008330663045247396 ,0.0012452597492012634 ,lbfgs              ,1131                 ,adaptive                  ,"(485,)"                       ,0.05              ,"{'model__solver': 'lbfgs', 'model__max_iter': 1131, 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (485,), 'model__alpha': 0.05}"          ,-1.2464663576705615  ,-3.0100499615025624 ,-7.62432792027227   ,-3.960281413148465  ,2.689049942104818  ,32
