ID,Time_ReadGraph,Time_#ConnectedComponents,Time_DegreeCentrality,Time_DegreeAssortativity,Time_Centralization,Time_PageRank,Time_KatzCentrality,Time_BetweennessCentrality,Time_#Communities,Time_CommunitySize,Time_ClusterImbalance,Time_IsProperClustering,Time_IsSingletonClustering,Time_IsOneClustering,Time_EdgeCut,Time_Modularity,Time_HubDominance,Time_GlobalIntrapartitionDensity,Time_GlobalClusteringCoefficient
9d6c3a17db33f907fe00f6d9efce63c0,0.047239065002941,0.000200679001864,0.314466962001461,0.3146853030048078,1.1748001270461828e-05,16.935155207000207,619.4590553829985,0.3856139619965688,14.547399736002262,14.548160721002205,15.298366122005971,14.54741872800514,15.17792228399776,15.143751238007098,14.54771573900507,16.15465640000184,14.825669404002838,14.547607663000235,0.0123545149981509
a500f6f08769501033e2947de7712be6,0.6589396529998339,0.0007361959997069,0.3145382880002216,0.3157373799995184,1.6176999452000018e-05,1.2705221309997796,15.261751118000577,0.5014903809997122,9.5980389740007,9.598667922001368,10.218612135000512,9.598163153001224,10.295497059000809,10.32738515300025,9.60030982200078,11.078551708001214,9.968708291999974,9.598605576999944,0.1153547109997816
1e42a3eadf23a720b9905e58a364101e,0.0147249560031923,0.0002529310004319,0.3181290889988304,0.3183165070004179,9.439994755666705e-06,1.2295892359979916,1638.5839897890037,0.3757197599989013,17.676934921000793,17.68148504700366,18.254165599006228,17.67695611500676,18.28393558099924,18.24426507699536,17.67725894099567,19.32410494299984,18.049174751002283,17.68012063200149,0.0630215640048845
ac047c52c86534813ec7aff3618b43e8,48.640437309000845,0.2469822949997251,0.5998362150003231,0.9185402089997295,0.0090223170000172,31.42685838800025,11.13591715199982,73.75020071200015,31.830558107999423,31.95233947199904,32.57489653599987,31.83454871199865,32.51054910499988,32.486300993999976,32.016459055998894,33.769053316999816,32.48236625299887,31.9905772889988,0.0215239979997932
8833aeb845f549b775f96795359667af,7.970032199998968,0.0227171590013313,0.3739598269985436,0.4150321769993752,0.0021021150005253,19.172443362000195,11.645205523000186,21.302840985999865,58.213018016000206,58.21976473399991,58.85884527400049,58.21732971100028,58.74519757099915,58.82678247399963,58.37907458299924,59.84240627899999,58.50002106200009,58.27167130099952,0.0353515389997483
7e5713aace2871a9ce610f7a21120a06,1.882552039,0.0006529359999998,0.3259456339999997,0.3316280229999999,2.262799999996901e-05,6.344204403,24.342029083,0.5144739079999994,7.172786915000003,7.175620993000003,7.677374911999998,7.172880694000007,7.876046374000005,7.702605056999999,7.1737181660000005,8.902032808999998,7.483233035000005,7.173324858000001,0.0177341149999961
4572f8d9b7f4f152b5d4147ec3f40303,0.1253626939997048,0.0006656429995928,0.3120615500010899,0.3137524160010798,2.5138000637525693e-05,19.81687883800077,10.642788608998671,0.567953347999719,11.124687179999457,11.134259018999728,11.795699432997935,11.124710563999544,11.65471527199952,11.792622113000109,11.125438041999589,12.578050137999526,11.51547723999829,11.127774313998088,0.062288532999446
98c53d2e6e9cbf4a78a258adc529770a,0.9195439290006108,0.0035871689997293,0.3005759939997006,0.3254770630001076,0.0001989739994314,31.20289881600001,14.54479187800007,1.4689354960000855,17.89178185000037,17.903868286000943,18.57160629200007,17.89184031500008,18.45223159700072,18.504170029000303,17.909433740001077,19.438574439999684,18.21097633900081,17.893677398000364,0.0971994609999455
10a553afab3c4406968b1f6b3abfcfcd,1.053481101997022,0.0011273219934082,0.3212676760012982,0.3235356320074061,3.3641998015809804e-05,20.316621133002627,8.232220823003445,0.5401116819994058,13.583844237000449,13.59337226399657,14.210473589002504,13.583871228001954,14.218014208003297,14.253464164001343,13.59649717400316,15.134175233004498,13.889793442001974,13.598792594006229,0.0535958710024715
441ea208de1be6e32e97415c9da9241b,1247.031552327,0.0434138469991012,0.3136625380011537,0.3905336430016177,0.0001011880012811,7.974412659999871,8.505331573000149,2.677249672000471,12.011350679000316,12.01649425100186,12.621326782998947,12.011387120001018,12.639298423000582,12.639886767999997,12.0780564100005,13.683793261001483,12.37371156500012,12.073456940999677,0.0642906819994095
1dd33090e99dcd0508563727cc2712a1,0.266988624998703,0.0015100079999683,0.3102707140005805,0.3144145400001434,4.503099989960901e-05,8.727696915999331,5.571817388001364,0.9867925270009436,18.36951572200087,18.370324289000564,19.066584182000952,18.369548164000665,18.930413027999748,18.96388324900181,18.37112737500138,20.03509767900141,18.647100015999968,18.383391383000344,0.0637273650008865
a13ab802fc36bd27ffa61ec561ec6c47,1.1856161590000056,0.0086668810000674,0.3245718249999072,0.3310108059998811,0.000402624000003,21.44024848000004,11.34415004799996,2.999725116000036,36.091958761,36.09386752700004,36.58428823400004,36.09213235599998,36.74733408600002,36.73214579400008,36.09974183700001,37.73897160299998,36.33855421499993,36.10861892600008,0.1050215149999758
ce636f1b8af96c134a2911efd63b7f14,0.0113426359999948,0.0001129660000742,0.1868177779999769,0.1869760419999693,8.506999961355177e-06,1.3298429110000145,6.255919859999949,0.2777313420000382,6.816397654999946,6.817071664999958,7.443678752999858,6.816413427999919,7.434828255999946,7.453818868999974,6.816461724999954,8.267148722999877,7.247540559999948,6.816470865999918,0.3094063380000307
c23b32bc4499e02aa6907664e1f0502f,7.692745334999927,0.031510282000454,0.3467813329998535,0.3999653479995686,0.0011561840001377,22.451729094000257,11.867121301000225,24.95984752200001,51.79605966899999,51.832780504000766,52.4632113280004,51.79649093900025,52.48641438699997,52.40947262199916,51.83021030800046,53.43565677700008,52.047530050000205,51.9525336429997,0.0294436700005462
