   ,mean_fit_time       ,std_fit_time          ,mean_score_time     ,std_score_time       ,param_model__C    ,param_model__cache_size,param_model__class_weight,param_model__gamma   ,param_model__kernel,param_model__max_iter,params                                                                                                                                                                                 ,split0_test_score  ,split1_test_score  ,split2_test_score  ,mean_test_score    ,std_test_score        ,rank_test_score
116,0.10287706057230632 ,0.0029644464148141036 ,0.05168994267781576 ,0.0018883250203968996,52.939193825288655,1000                   ,balanced                 ,0.04232288248766377  ,rbf                ,7718                 ,"{'model__C': 52.939193825288655, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.04232288248766377, 'model__kernel': 'rbf', 'model__max_iter': 7718}" ,0.6377440347071583 ,0.6334056399132321 ,0.6152173913043478 ,0.6287890219749128 ,0.009758664069794781  ,117
117,0.0912765661875407  ,0.00448990329983066   ,0.0556341807047526  ,0.001246725566823911 ,50.27751757587391 ,500                    ,balanced                 ,0.2549435379269405   ,rbf                ,9127                 ,"{'model__C': 50.27751757587391, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.2549435379269405, 'model__kernel': 'rbf', 'model__max_iter': 9127}"    ,0.6420824295010846 ,0.6290672451193059 ,0.6152173913043478 ,0.6287890219749128 ,0.010969370246785327  ,117
118,0.0816187063852946  ,0.0009438160614851336 ,0.048970937728881836,0.0021586924879748253,10.027360538630498,1000                   ,balanced                 ,0.11051574193724104  ,rbf                ,5893                 ,"{'model__C': 10.027360538630498, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.11051574193724104, 'model__kernel': 'rbf', 'model__max_iter': 5893}" ,0.6290672451193059 ,0.6334056399132321 ,0.6217391304347826 ,0.6280706718224401 ,0.004814680993565917  ,119
119,0.09028164545694987 ,0.0032985649100991197 ,0.06096522013346354 ,0.012954324654085012 ,46.228739649736674,200                    ,balanced                 ,0.263552345733189    ,rbf                ,9940                 ,"{'model__C': 46.228739649736674, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.263552345733189, 'model__kernel': 'rbf', 'model__max_iter': 9940}"    ,0.6420824295010846 ,0.6247288503253796 ,0.6173913043478261 ,0.6280675280580968 ,0.010352873742289315  ,120
120,0.09795411427815755 ,0.005706232260950915  ,0.04630176226298014 ,0.001888072693907409 ,38.46536333850389 ,500                    ,balanced                 ,0.30079495401039896  ,rbf                ,6805                 ,"{'model__C': 38.46536333850389, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.30079495401039896, 'model__kernel': 'rbf', 'model__max_iter': 6805}"   ,0.6399132321041214 ,0.631236442516269  ,0.6130434782608696 ,0.6280643842937533 ,0.011196498944595994  ,121
121,0.09362411499023438 ,0.004296397169497088  ,0.05215636889139811 ,0.007793878153184579 ,137.56318488286553,1000                   ,balanced                 ,0.08837053630081475  ,rbf                ,4385                 ,"{'model__C': 137.56318488286553, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.08837053630081475, 'model__kernel': 'rbf', 'model__max_iter': 4385}" ,0.631236442516269  ,0.6225596529284165 ,0.6282608695652174 ,0.6273523216699676 ,0.0036000707258273218 ,122
122,0.09528024991353352 ,0.00047199020363177343,0.056966304779052734,0.008634070429160194 ,166.00706137698987,200                    ,balanced                 ,0.11441413510203516  ,rbf                ,5496                 ,"{'model__C': 166.00706137698987, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.11441413510203516, 'model__kernel': 'rbf', 'model__max_iter': 5496}"  ,0.6290672451193059 ,0.6247288503253796 ,0.6282608695652174 ,0.6273523216699676 ,0.0018840579972431441 ,122
123,0.09994220733642578 ,0.0029434910460141264 ,0.0539694627126058  ,0.004962754490864119 ,130.7875783957741 ,500                    ,balanced                 ,0.08238105204914145  ,rbf                ,4583                 ,"{'model__C': 130.7875783957741, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.08238105204914145, 'model__kernel': 'rbf', 'model__max_iter': 4583}"   ,0.631236442516269  ,0.6290672451193059 ,0.6217391304347826 ,0.6273476060234525 ,0.004063463478222946  ,124
124,0.11593445142110188 ,0.0029406836359503986 ,0.06462939580281575 ,0.008493526278820619 ,80.46710212907297 ,1000                   ,balanced                 ,0.3928741164110655   ,rbf                ,2381                 ,"{'model__C': 80.46710212907297, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.3928741164110655, 'model__kernel': 'rbf', 'model__max_iter': 2381}"   ,0.6334056399132321 ,0.6268980477223427 ,0.6217391304347826 ,0.6273476060234524 ,0.004773429085556872  ,125
125,0.0917205015818278  ,0.005533234085660642  ,0.05441816647847494 ,0.0018065392012645283,27.386055214207705,500                    ,balanced                 ,0.06722721094736363  ,rbf                ,3254                 ,"{'model__C': 27.386055214207705, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.06722721094736363, 'model__kernel': 'rbf', 'model__max_iter': 3254}"  ,0.6355748373101953 ,0.631236442516269  ,0.6152173913043478 ,0.6273428903769375 ,0.008755044761603404  ,126
126,0.13225865364074707 ,0.009804968520862066  ,0.04297574361165365 ,0.002158178764868049 ,324.9091861506754 ,500                    ,balanced                 ,0.021789626094045    ,rbf                ,7956                 ,"{'model__C': 324.9091861506754, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.021789626094045, 'model__kernel': 'rbf', 'model__max_iter': 7956}"     ,0.6464208242950108 ,0.6203904555314533 ,0.6152173913043478 ,0.6273428903769372 ,0.013654445437566564  ,127
127,0.08994921048482259 ,0.002942438276601835  ,0.05463512738545736 ,0.001698677238699812 ,48.48360174799527 ,1000                   ,balanced                 ,0.24681007631678328  ,rbf                ,6627                 ,"{'model__C': 48.48360174799527, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.24681007631678328, 'model__kernel': 'rbf', 'model__max_iter': 6627}"  ,0.6420824295010846 ,0.6268980477223427 ,0.6130434782608696 ,0.6273413184947657 ,0.01185924502982547   ,128
128,0.11493857701619466 ,0.0077806241071264595 ,0.056302388509114586,0.0033989289142258433,335.962838147429  ,1000                   ,                         ,0.18453063010003182  ,rbf                ,9603                 ,"{'model__C': 335.962838147429, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.18453063010003182, 'model__kernel': 'rbf', 'model__max_iter': 9603}"         ,0.6377440347071583 ,0.631236442516269  ,0.6130434782608696 ,0.6273413184947657 ,0.010453336486380596  ,128
129,0.10491204261779785 ,0.004941658555875455  ,0.05246615409851074 ,0.013961088901599836 ,281.7255455387152 ,500                    ,balanced                 ,0.1030827157844982   ,rbf                ,8353                 ,"{'model__C': 281.7255455387152, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.1030827157844982, 'model__kernel': 'rbf', 'model__max_iter': 8353}"    ,0.631236442516269  ,0.6203904555314533 ,0.6282608695652174 ,0.62662925587098   ,0.004575695273516011  ,130
130,0.09761579831441243 ,0.0026280669509471935 ,0.061632633209228516,0.012019311730618642 ,110.56014199875817,500                    ,balanced                 ,0.04656654791394697  ,rbf                ,9464                 ,"{'model__C': 110.56014199875817, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.04656654791394697, 'model__kernel': 'rbf', 'model__max_iter': 9464}"  ,0.6290672451193059 ,0.6290672451193059 ,0.6217391304347826 ,0.6266245402244648 ,0.0034545063911594395 ,131
131,0.11847829818725586 ,0.008950242645209504  ,0.04397503534952799 ,0.0037403242977121416,158.56539797326863,1000                   ,balanced                 ,0.057798343127330135 ,rbf                ,8789                 ,"{'model__C': 158.56539797326863, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.057798343127330135, 'model__kernel': 'rbf', 'model__max_iter': 8789}",0.6203904555314533 ,0.631236442516269  ,0.6260869565217392 ,0.6259046181898205 ,0.004429732412472396  ,132
132,0.09661316871643066 ,0.0016977273354895571 ,0.04864096641540527 ,0.0053093670613345596,244.37541758901165,1000                   ,balanced                 ,0.12950683066379529  ,rbf                ,4087                 ,"{'model__C': 244.37541758901165, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.12950683066379529, 'model__kernel': 'rbf', 'model__max_iter': 4087}" ,0.6334056399132321 ,0.6203904555314533 ,0.6239130434782608 ,0.6259030463076488 ,0.00549659528366747   ,133
133,0.10860315958658855 ,0.008254636955333615  ,0.05063947041829427 ,0.005904603250258773 ,550.4417493257638 ,500                    ,balanced                 ,0.13357364528682886  ,rbf                ,4464                 ,"{'model__C': 550.4417493257638, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.13357364528682886, 'model__kernel': 'rbf', 'model__max_iter': 4464}"   ,0.6377440347071583 ,0.6203904555314533 ,0.6195652173913043 ,0.6258999025433053 ,0.008381839676073593  ,134
134,0.0892809232076009  ,0.008952191754434985  ,0.06263542175292969 ,0.01114271367423385  ,76.5796870159912  ,500                    ,balanced                 ,0.1823761466423442   ,rbf                ,2718                 ,"{'model__C': 76.5796870159912, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.1823761466423442, 'model__kernel': 'rbf', 'model__max_iter': 2718}"     ,0.6334056399132321 ,0.6247288503253796 ,0.6195652173913043 ,0.6258999025433053 ,0.005710682759484061  ,134
135,0.09856534004211426 ,0.004678637618688084  ,0.050306081771850586,0.0058027580148248764,288.04698263267267,500                    ,balanced                 ,0.20189030115127388  ,rbf                ,3254                 ,"{'model__C': 288.04698263267267, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.20189030115127388, 'model__kernel': 'rbf', 'model__max_iter': 3254}"  ,0.6377440347071583 ,0.6225596529284165 ,0.6173913043478261 ,0.6258983306611337 ,0.00863784251697638   ,136
136,0.10283176104227702 ,0.0063011271618457826 ,0.05401388804117838 ,0.007775690968574071 ,201.90238576008662,500                    ,balanced                 ,0.05061098148659096  ,rbf                ,3889                 ,"{'model__C': 201.90238576008662, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.05061098148659096, 'model__kernel': 'rbf', 'model__max_iter': 3889}"  ,0.6203904555314533 ,0.631236442516269  ,0.6239130434782608 ,0.6251799805086611 ,0.004517573500449632  ,137
137,0.10393945376078288 ,0.007785398363136039  ,0.07095877329508464 ,0.009927221164014007 ,114.26877797509722,500                    ,balanced                 ,0.04697965779202672  ,rbf                ,7401                 ,"{'model__C': 114.26877797509722, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.04697965779202672, 'model__kernel': 'rbf', 'model__max_iter': 7401}"  ,0.6268980477223427 ,0.6268980477223427 ,0.6217391304347826 ,0.6251784086264893 ,0.002431936931742851  ,138
138,0.0856173833211263  ,0.006179204806017312  ,0.05396930376688639 ,0.007784786065396278 ,31.390604650246413,1000                   ,balanced                 ,0.03903838028814744  ,rbf                ,1984                 ,"{'model__C': 31.390604650246413, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.03903838028814744, 'model__kernel': 'rbf', 'model__max_iter': 1984}" ,0.6377440347071583 ,0.6247288503253796 ,0.6130434782608696 ,0.6251721210978025 ,0.010088830091486912  ,139
139,0.06729062398274739 ,0.0012402271456750363 ,0.05030369758605957 ,0.004494483598362871 ,67.92948837165139 ,200                    ,balanced                 ,0.03470227787461971  ,rbf                ,576                  ,"{'model__C': 67.92948837165139, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.03470227787461971, 'model__kernel': 'rbf', 'model__max_iter': 576}"    ,0.6334056399132321 ,0.631236442516269  ,0.6108695652173913 ,0.6251705492156309 ,0.010151024967137512  ,140
140,0.08994793891906738 ,0.00244872822495797   ,0.04863818486531576 ,0.0026221879450288375,131.54548155708827,500                    ,balanced                 ,0.1497954503343587   ,rbf                ,3095                 ,"{'model__C': 131.54548155708827, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.1497954503343587, 'model__kernel': 'rbf', 'model__max_iter': 3095}"   ,0.6290672451193059 ,0.6182212581344902 ,0.6260869565217392 ,0.6244584865918451 ,0.004575135273273313  ,141
141,0.09527365366617839 ,0.0038622940132831186 ,0.045972347259521484,0.003740048082169478 ,75.01432503493903 ,1000                   ,                         ,0.007666137595445494 ,rbf                ,4583                 ,"{'model__C': 75.01432503493903, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.007666137595445494, 'model__kernel': 'rbf', 'model__max_iter': 4583}"       ,0.613882863340564  ,0.6399132321041214 ,0.6195652173913043 ,0.6244537709453298 ,0.011174927035694063  ,142
142,0.08062068621317546 ,0.0057316778539689365 ,0.054315408070882164,0.005003027320674586 ,9.288590786036757 ,200                    ,balanced                 ,0.061762934336537914 ,rbf                ,6944                 ,"{'model__C': 9.288590786036757, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.061762934336537914, 'model__kernel': 'rbf', 'model__max_iter': 6944}"  ,0.6377440347071583 ,0.6203904555314533 ,0.6152173913043478 ,0.6244506271809865 ,0.00963418085489027   ,143
143,0.09527905782063802 ,0.0026234396004287735 ,0.054972569147745766,0.0045431319333211545,55.70576927486144 ,200                    ,balanced                 ,0.036352874647320794 ,rbf                ,4008                 ,"{'model__C': 55.70576927486144, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.036352874647320794, 'model__kernel': 'rbf', 'model__max_iter': 4008}"  ,0.6420824295010846 ,0.6203904555314533 ,0.6108695652173913 ,0.6244474834166431 ,0.013061529533812129  ,144
144,0.05696725845336914 ,0.0021597226791819045 ,0.04663896560668945 ,0.0016984746469773972,172.4796222365319 ,500                    ,                         ,0.04271268606657527  ,rbf                ,516                  ,"{'model__C': 172.4796222365319, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.04271268606657527, 'model__kernel': 'rbf', 'model__max_iter': 516}"          ,0.6334056399132321 ,0.6334056399132321 ,0.6065217391304348 ,0.6244443396522996 ,0.01267319236550817   ,145
145,0.11095484097798665 ,0.006497566721339442  ,0.04635310173034668 ,0.0047377427877883386,421.8959300831557 ,1000                   ,balanced                 ,0.1384608982073667   ,rbf                ,4385                 ,"{'model__C': 421.8959300831557, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.1384608982073667, 'model__kernel': 'rbf', 'model__max_iter': 4385}"   ,0.6334056399132321 ,0.6182212581344902 ,0.6195652173913043 ,0.6237307051463422 ,0.006863178499727104  ,146
146,0.09194739659627278 ,0.005653690718713302  ,0.05530198415120443 ,0.0044939121170975245,44.05191413413164 ,500                    ,balanced                 ,0.03176359085304841  ,rbf                ,5694                 ,"{'model__C': 44.05191413413164, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.03176359085304841, 'model__kernel': 'rbf', 'model__max_iter': 5694}"   ,0.6355748373101953 ,0.6268980477223427 ,0.6086956521739131 ,0.6237228457354836 ,0.011200716618164758  ,147
147,0.08314744631449382 ,0.005310900600793634  ,0.05048839251200358 ,0.0054968999148342045,350.3708554375963 ,1000                   ,balanced                 ,0.18221900464698573  ,rbf                ,2024                 ,"{'model__C': 350.3708554375963, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.18221900464698573, 'model__kernel': 'rbf', 'model__max_iter': 2024}"  ,0.6377440347071583 ,0.6247288503253796 ,0.6086956521739131 ,0.6237228457354836 ,0.011880268399762858  ,147
148,0.1012743314107259  ,0.001700142412777574  ,0.05530142784118652 ,0.009100391531321755 ,86.0155902641585  ,200                    ,balanced                 ,0.026160540119109774 ,rbf                ,6111                 ,"{'model__C': 86.0155902641585, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.026160540119109774, 'model__kernel': 'rbf', 'model__max_iter': 6111}"   ,0.6377440347071583 ,0.6247288503253796 ,0.6086956521739131 ,0.6237228457354836 ,0.011880268399762858  ,147
149,0.08763432502746582 ,0.0019233330759483229 ,0.05396906534830729 ,0.010191018813601417 ,32.98028401342492 ,200                    ,balanced                 ,0.035136550073128346 ,rbf                ,6051                 ,"{'model__C': 32.98028401342492, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.035136550073128346, 'model__kernel': 'rbf', 'model__max_iter': 6051}"  ,0.6355748373101953 ,0.6290672451193059 ,0.6065217391304348 ,0.6237212738533121 ,0.012448699665515912  ,150
150,0.0989382266998291  ,0.008275394858828855  ,0.05330324172973633 ,0.0032981233577651517,249.36924895208557,1000                   ,                         ,0.36915695870848525  ,rbf                ,1945                 ,"{'model__C': 249.36924895208557, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.36915695870848525, 'model__kernel': 'rbf', 'model__max_iter': 1945}"       ,0.6334056399132321 ,0.6203904555314533 ,0.6152173913043478 ,0.6230044955830111 ,0.0076519279012113835 ,151
151,0.11160500844319661 ,0.002062637146185478  ,0.0499720573425293  ,0.010027520979493528 ,461.05697478463173,500                    ,balanced                 ,0.07304953249815037  ,rbf                ,7738                 ,"{'model__C': 461.05697478463173, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.07304953249815037, 'model__kernel': 'rbf', 'model__max_iter': 7738}"  ,0.6225596529284165 ,0.6182212581344902 ,0.6260869565217392 ,0.622289289194882  ,0.0032168437109585815 ,152
152,0.10836338996887207 ,0.0033991464223001072 ,0.055481513341267906,0.010796443307613427 ,134.67227881688555,1000                   ,balanced                 ,0.04743794068939339  ,rbf                ,7401                 ,"{'model__C': 134.67227881688555, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.04743794068939339, 'model__kernel': 'rbf', 'model__max_iter': 7401}" ,0.6247288503253796 ,0.6225596529284165 ,0.6195652173913043 ,0.6222845735483667 ,0.002116999097537699  ,153
153,0.09127998352050781 ,0.006843254879474206  ,0.056972503662109375,0.00816612687255344  ,120.72084716530998,500                    ,balanced                 ,0.17251858538085815  ,rbf                ,2500                 ,"{'model__C': 120.72084716530998, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.17251858538085815, 'model__kernel': 'rbf', 'model__max_iter': 2500}"  ,0.6290672451193059 ,0.6182212581344902 ,0.6195652173913043 ,0.6222845735483667 ,0.004827354820907816  ,153
154,0.0996084213256836  ,0.006941098130557498  ,0.04730653762817383 ,0.0030893110180131916,110.12890836523806,500                    ,balanced                 ,0.021355098099509508 ,rbf                ,8075                 ,"{'model__C': 110.12890836523806, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.021355098099509508, 'model__kernel': 'rbf', 'model__max_iter': 8075}" ,0.6377440347071583 ,0.6225596529284165 ,0.6065217391304348 ,0.6222751422553365 ,0.012748036319695006  ,155
155,0.09695521990458171 ,0.004705297710468156  ,0.056472460428873696,0.008124332676509576 ,39.86160321004998 ,1000                   ,balanced                 ,0.027462846771560297 ,rbf                ,7440                 ,"{'model__C': 39.86160321004998, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.027462846771560297, 'model__kernel': 'rbf', 'model__max_iter': 7440}" ,0.6355748373101953 ,0.631236442516269  ,0.6                ,0.6222704266088215 ,0.01584685759283036   ,156
156,0.08479674657185872 ,0.0024615910452435693 ,0.05197024345397949 ,0.002940629799255855 ,4.010573010001543 ,200                    ,balanced                 ,0.09885936903672965  ,rbf                ,4821                 ,"{'model__C': 4.010573010001543, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.09885936903672965, 'model__kernel': 'rbf', 'model__max_iter': 4821}"   ,0.6355748373101953 ,0.613882863340564  ,0.6152173913043478 ,0.6215583639850357 ,0.009926106473259047  ,157
157,0.09094651540120442 ,0.006476702479579567  ,0.05563577016194662 ,0.0004700778604684559,409.9747585992971 ,500                    ,balanced                 ,0.1695169417278983   ,rbf                ,2937                 ,"{'model__C': 409.9747585992971, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.1695169417278983, 'model__kernel': 'rbf', 'model__max_iter': 2937}"    ,0.6355748373101953 ,0.6160520607375272 ,0.6130434782608696 ,0.621556792102864  ,0.00998806239820984   ,158
158,0.11227281888326009 ,0.004112730212054224  ,0.04830082257588705 ,0.0020541903139334513,209.27586432297716,200                    ,balanced                 ,0.014388795539029895 ,rbf                ,6091                 ,"{'model__C': 209.27586432297716, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.014388795539029895, 'model__kernel': 'rbf', 'model__max_iter': 6091}" ,0.6355748373101953 ,0.6247288503253796 ,0.6021739130434782 ,0.6208258668930177 ,0.013912354107595892  ,159
159,0.08328104019165039 ,0.0020586046741321033 ,0.05163733164469401 ,0.004494795751434471 ,230.67744276484268,1000                   ,balanced                 ,0.04140465098113239  ,rbf                ,2044                 ,"{'model__C': 230.67744276484268, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.04140465098113239, 'model__kernel': 'rbf', 'model__max_iter': 2044}" ,0.6203904555314533 ,0.6203904555314533 ,0.6195652173913043 ,0.6201153761514037 ,0.00038902098999542604,160
160,0.0876166820526123  ,0.0024948968603130334 ,0.04963382085164388 ,0.002494691647635025 ,30.91616830501305 ,200                    ,balanced                 ,0.030103734217940065 ,rbf                ,8234                 ,"{'model__C': 30.91616830501305, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.030103734217940065, 'model__kernel': 'rbf', 'model__max_iter': 8234}"  ,0.631236442516269  ,0.6268980477223427 ,0.6                ,0.6193781634128706 ,0.013816423326098268  ,161
161,0.11793176333109538 ,0.008282021698701677  ,0.04497392972310384 ,0.002158361283685562 ,218.72058219415274,1000                   ,balanced                 ,0.01762942146834115  ,rbf                ,8452                 ,"{'model__C': 218.72058219415274, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.01762942146834115, 'model__kernel': 'rbf', 'model__max_iter': 8452}" ,0.6334056399132321 ,0.6182212581344902 ,0.6043478260869565 ,0.6186582413782262 ,0.011866826361952684  ,162
162,0.07426643371582031 ,0.002635401088260152  ,0.05535117785135905 ,0.002285185639198416 ,3.0975062101474546,500                    ,                         ,0.03613508800703265  ,rbf                ,9821                 ,"{'model__C': 3.0975062101474546, 'model__cache_size': 500, 'model__class_weight': None, 'model__gamma': 0.03613508800703265, 'model__kernel': 'rbf', 'model__max_iter': 9821}"        ,0.613882863340564  ,0.6225596529284165 ,0.6173913043478261 ,0.6179446068722688 ,0.003563825393275483  ,163
163,0.10127631823221843 ,0.0012467676951262638 ,0.06363097826639812 ,0.011110192281482498 ,69.52291141108962 ,200                    ,balanced                 ,0.017785286876730734 ,rbf                ,5635                 ,"{'model__C': 69.52291141108962, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.017785286876730734, 'model__kernel': 'rbf', 'model__max_iter': 5635}"  ,0.6225596529284165 ,0.6290672451193059 ,0.5934782608695652 ,0.6150350529724292 ,0.015472742772486621  ,164
164,0.07928140958150227 ,0.002502119082259259  ,0.05323457717895508 ,0.0032919983955907854,10.277731500250624,1000                   ,                         ,0.013015223395444864 ,rbf                ,5317                 ,"{'model__C': 10.277731500250624, 'model__cache_size': 1000, 'model__class_weight': None, 'model__gamma': 0.013015223395444864, 'model__kernel': 'rbf', 'model__max_iter': 5317}"      ,0.6073752711496746 ,0.6182212581344902 ,0.6108695652173913 ,0.612155364833852  ,0.004520237376433935  ,165
165,0.09227919578552246 ,0.004025456422991389  ,0.04964121182759603 ,0.005247464566700018 ,34.74153391604592 ,1000                   ,balanced                 ,0.022169760231351216 ,rbf                ,7857                 ,"{'model__C': 34.74153391604592, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.022169760231351216, 'model__kernel': 'rbf', 'model__max_iter': 7857}" ,0.6247288503253796 ,0.6095444685466378 ,0.5934782608695652 ,0.6092505265805276 ,0.012759692701198954  ,166
166,0.08680017789204915 ,0.003982848814319528  ,0.05724485715230306 ,0.007299505728112218 ,28.96071769593518 ,200                    ,balanced                 ,0.02322191717108078  ,rbf                ,8988                 ,"{'model__C': 28.96071769593518, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.02322191717108078, 'model__kernel': 'rbf', 'model__max_iter': 8988}"   ,0.6203904555314533 ,0.6052060737527115 ,0.5934782608695652 ,0.6063582633845767 ,0.0110170235269687    ,167
167,0.06829460461934407 ,0.004918435887002767  ,0.05071838696797689 ,0.004898840937527498 ,47.47952348700494 ,1000                   ,balanced                 ,0.028598239030392204 ,rbf                ,457                  ,"{'model__C': 47.47952348700494, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.028598239030392204, 'model__kernel': 'rbf', 'model__max_iter': 457}"  ,0.6290672451193059 ,0.6203904555314533 ,0.5673913043478261 ,0.6056163349995285 ,0.0272603056430732    ,168
168,0.10127544403076172 ,0.0028656818550940565 ,0.052302916844685875,0.005554710100169519 ,83.47964870230982 ,1000                   ,balanced                 ,0.012802048879437096 ,rbf                ,5734                 ,"{'model__C': 83.47964870230982, 'model__cache_size': 1000, 'model__class_weight': 'balanced', 'model__gamma': 0.012802048879437096, 'model__kernel': 'rbf', 'model__max_iter': 5734}" ,0.6117136659436009 ,0.6052060737527115 ,0.5826086956521739 ,0.5998428117828288 ,0.012472590164955182  ,169
169,0.14191778500874838 ,0.015112943434018299  ,0.05963293711344401 ,0.010618408673213443 ,200.04261400033104,200                    ,balanced                 ,0.8172445597818083   ,rbf                ,7182                 ,"{'model__C': 200.04261400033104, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.8172445597818083, 'model__kernel': 'rbf', 'model__max_iter': 7182}"   ,0.6052060737527115 ,0.5878524945770065 ,0.6043478260869565 ,0.5991354648055581 ,0.007985954760191205  ,170
170,0.11893177032470703 ,0.002447170951020067  ,0.050638437271118164,0.007840567449834381 ,388.7844116064058 ,200                    ,                         ,0.001731006019256496 ,rbf                ,9484                 ,"{'model__C': 388.7844116064058, 'model__cache_size': 200, 'model__class_weight': None, 'model__gamma': 0.001731006019256496, 'model__kernel': 'rbf', 'model__max_iter': 9484}"        ,0.5921908893709328 ,0.5986984815618221 ,0.591304347826087  ,0.594064572919614  ,0.003296596321049244  ,171
171,0.09928504625956218 ,0.0026169496995768564 ,0.05595835049947103 ,0.009411693871462502 ,90.84469696321253 ,500                    ,balanced                 ,0.010533264473289401 ,rbf                ,9186                 ,"{'model__C': 90.84469696321253, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.010533264473289401, 'model__kernel': 'rbf', 'model__max_iter': 9186}"  ,0.6030368763557483 ,0.5921908893709328 ,0.5826086956521739 ,0.5926121537929517 ,0.008345087956373575  ,172
172,0.08661802609761556 ,0.0012464499195869742 ,0.06329687436421712 ,0.007129191500034253 ,15.853255822313642,200                    ,balanced                 ,0.026556587831978146 ,rbf                ,2778                 ,"{'model__C': 15.853255822313642, 'model__cache_size': 200, 'model__class_weight': 'balanced', 'model__gamma': 0.026556587831978146, 'model__kernel': 'rbf', 'model__max_iter': 2778}" ,0.6052060737527115 ,0.5921908893709328 ,0.5782608695652174 ,0.5918859442296206 ,0.011002446722762632  ,173
173,0.08828290303548177 ,0.0024947247702996    ,0.05088726679484049 ,0.004183468539628707 ,43.21916194678851 ,500                    ,balanced                 ,0.015430765454211938 ,rbf                ,1548                 ,"{'model__C': 43.21916194678851, 'model__cache_size': 500, 'model__class_weight': 'balanced', 'model__gamma': 0.015430765454211938, 'model__kernel': 'rbf', 'model__max_iter': 1548}"  ,0.5921908893709328 ,0.5943600867678959 ,0.5782608695652174 ,0.588270615234682  ,0.007133143795563181  ,174
